key,text,tag,file
AddMultiDogVagina.label,[待翻译] 新增犬陰道,AddMultiDogVagina.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDogVagina.description,[待翻译] 增加額外的陰道。,AddMultiDogVagina.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDogVagina.jobString,[待翻译] 新增犬陰道。,AddMultiDogVagina.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDragonVagina.label,[待翻译] 新增龍陰道,AddMultiDragonVagina.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDragonVagina.description,[待翻译] 增加額外的陰道。,AddMultiDragonVagina.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDragonVagina.jobString,[待翻译] 新增龍陰道。,AddMultiDragonVagina.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiPenis.label,[待翻译] 新增人類陰莖,AddMultiPenis.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiPenis.description,[待翻译] 增加額外的陰莖。,AddMultiPenis.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiPenis.jobString,[待翻译] 新增人類陰莖。,AddMultiPenis.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiHorsePenis.label,[待翻译] 新增馬陰莖,AddMultiHorsePenis.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiHorsePenis.description,[待翻译] 增加額外的陰莖。,AddMultiHorsePenis.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiHorsePenis.jobString,[待翻译] 新增馬陰莖。,AddMultiHorsePenis.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiCatPenis.label,[待翻译] 新增貓陰莖,AddMultiCatPenis.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiCatPenis.description,[待翻译] 增加額外的陰莖。,AddMultiCatPenis.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiCatPenis.jobString,[待翻译] 新增貓陰莖。,AddMultiCatPenis.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDogPenis.label,[待翻译] 新增狗陰莖,AddMultiDogPenis.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDogPenis.description,[待翻译] 增加額外的陰莖。,AddMultiDogPenis.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDogPenis.jobString,[待翻译] 新增狗陰莖。,AddMultiDogPenis.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDragonPenis.label,[待翻译] 新增龍陰莖,AddMultiDragonPenis.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDragonPenis.description,[待翻译] 增加額外的陰莖。,AddMultiDragonPenis.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiDragonPenis.jobString,[待翻译] 新增龍陰莖。,AddMultiDragonPenis.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiRaccoonPenis.label,[待翻译] 新增浣熊陰莖,AddMultiRaccoonPenis.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiRaccoonPenis.description,[待翻译] 增加額外的陰莖。,AddMultiRaccoonPenis.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiRaccoonPenis.jobString,[待翻译] 新增浣熊陰莖。,AddMultiRaccoonPenis.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiHemiPenis.label,[待翻译] 新增半陰莖,AddMultiHemiPenis.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiHemiPenis.description,[待翻译] 增加額外的陰莖。,AddMultiHemiPenis.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiHemiPenis.jobString,[待翻译] 新增半陰莖。,AddMultiHemiPenis.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiCrocodilianPenis.label,[待翻译] 新增鱷魚陰莖,AddMultiCrocodilianPenis.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiCrocodilianPenis.description,[待翻译] 增加額外的陰莖。,AddMultiCrocodilianPenis.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiCrocodilianPenis.jobString,[待翻译] 新增鱷魚陰莖。,AddMultiCrocodilianPenis.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiBreasts.label,[待翻译] 新增人類乳房,AddMultiBreasts.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiBreasts.description,[待翻译] 新增額外一行乳房。,AddMultiBreasts.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiBreasts.jobString,[待翻译] 新增人類乳房。,AddMultiBreasts.jobString,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiAnus.label,[待翻译] 新增人類肛門,AddMultiAnus.label,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiAnus.description,[待翻译] 增加額外肛門。,AddMultiAnus.description,RecipeDef\Recipes_Surgery_Multi.xml
AddMultiAnus.jobString,[待翻译] 新增人類肛門。,AddMultiAnus.jobString,RecipeDef\Recipes_Surgery_Multi.xml
RemoveGenitals.label,[待翻译] 閹割,RemoveGenitals.label,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveGenitals.description,[待翻译] 切除性器官。,RemoveGenitals.description,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveGenitals.jobString,[待翻译] 閹割。,RemoveGenitals.jobString,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveBreasts.label,[待翻译] 切除乳房,RemoveBreasts.label,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveBreasts.description,[待翻译] 切除乳房。,RemoveBreasts.description,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveBreasts.jobString,[待翻译] 切除乳房。,RemoveBreasts.jobString,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveAnus.label,[待翻译] 切除肛門,RemoveAnus.label,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveAnus.description,[待翻译] 切除肛門。,RemoveAnus.description,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveAnus.jobString,[待翻译] 切除肛門。,RemoveAnus.jobString,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveUdder.label,[待翻译] 切除奶乳,RemoveUdder.label,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveUdder.description,[待翻译] 切除奶乳。,RemoveUdder.description,RecipeDef\Recipes_Surgery_Remove_Parts.xml
RemoveUdder.jobString,[待翻译] 切除奶乳。,RemoveUdder.jobString,RecipeDef\Recipes_Surgery_Remove_Parts.xml
AddMultiOvipositorF.label,[待翻译] 移植雌性產卵器,AddMultiOvipositorF.label,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiOvipositorF.description,[待翻译] 往身上移植額外的雌性產卵器。,AddMultiOvipositorF.description,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiOvipositorF.jobString,[待翻译] 正在植入雌性產卵器。,AddMultiOvipositorF.jobString,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiOvipositorM.label,[待翻译] 移植雄性產卵器,AddMultiOvipositorM.label,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiOvipositorM.description,[待翻译] 往身上移植額外的雄性產卵器。,AddMultiOvipositorM.description,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiOvipositorM.jobString,[待翻译] 正在植入雄性產卵器。,AddMultiOvipositorM.jobString,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiUdder.label,[待翻译] 移植奶乳,AddMultiUdder.label,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiUdder.description,[待翻译] 往身上移植額外的奶乳。,AddMultiUdder.description,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiUdder.jobString,[待翻译] 正在移植奶乳。,AddMultiUdder.jobString,RecipeDefs\Recipes_Surgery_Multi.xml
AddMultiInsectAnus.label,[待翻译] 移植蟲類肛門,AddMultiInsectAnus.label,RecipeDefs\Recipes_Surgery_Multi.xml
CountOfFappin.label,[待翻译] 自慰次數,CountOfFappin.label,RecordDef\Records.xml
CountOfFappin.description,[待翻译] 我自慰的次數。,CountOfFappin.description,RecordDef\Records.xml
CountOfSex.label,[待翻译] 做愛次數,CountOfSex.label,RecordDef\Records.xml
CountOfSex.description,[待翻译] 我做愛的次數。,CountOfSex.description,RecordDef\Records.xml
CountOfSexWithHumanlikes.label,[待翻译] 人型生物做愛次數,CountOfSexWithHumanlikes.label,RecordDef\Records.xml
CountOfSexWithHumanlikes.description,[待翻译] 我和人型生物做愛的次數。,CountOfSexWithHumanlikes.description,RecordDef\Records.xml
CountOfSexWithAnimals.label,[待翻译] 動物做愛次數,CountOfSexWithAnimals.label,RecordDef\Records.xml
CountOfSexWithAnimals.description,[待翻译] 我和動物做愛的次數。,CountOfSexWithAnimals.description,RecordDef\Records.xml
CountOfSexWithInsects.label,[待翻译] 蟲族做愛次數,CountOfSexWithInsects.label,RecordDef\Records.xml
CountOfSexWithInsects.description,[待翻译] 我和蟲子做愛的次數。,CountOfSexWithInsects.description,RecordDef\Records.xml
CountOfSexWithOthers.label,[待翻译] 做愛次數,CountOfSexWithOthers.label,RecordDef\Records.xml
CountOfSexWithOthers.description,[待翻译] 我和別人做愛的次數。,CountOfSexWithOthers.description,RecordDef\Records.xml
CountOfRapedHumanlikes.label,[待翻译] 強姦次數,CountOfRapedHumanlikes.label,RecordDef\Records.xml
CountOfRapedHumanlikes.description,[待翻译] 我強姦人形生物的次數。,CountOfRapedHumanlikes.description,RecordDef\Records.xml
CountOfRapedAnimals.label,[待翻译] 強姦動物次數,CountOfRapedAnimals.label,RecordDef\Records.xml
CountOfRapedAnimals.description,[待翻译] 我強姦動物的次數。,CountOfRapedAnimals.description,RecordDef\Records.xml
CountOfRapedInsects.label,[待翻译] 強姦蟲子次數,CountOfRapedInsects.label,RecordDef\Records.xml
CountOfRapedInsects.description,[待翻译] 我強姦蟲子的次數。,CountOfRapedInsects.description,RecordDef\Records.xml
CountOfRapedOthers.label,[待翻译] 強姦人類次數,CountOfRapedOthers.label,RecordDef\Records.xml
CountOfRapedOthers.description,[待翻译] 我強姦他人的次數。,CountOfRapedOthers.description,RecordDef\Records.xml
CountOfSexWithCorpse.label,[待翻译] 褻瀆屍體次數,CountOfSexWithCorpse.label,RecordDef\Records.xml
CountOfSexWithCorpse.description,[待翻译] 我和屍體做愛的次數。,CountOfSexWithCorpse.description,RecordDef\Records.xml
CountOfBeenRapedByHumanlikes.label,[待翻译] 被強姦次數,CountOfBeenRapedByHumanlikes.label,RecordDef\Records.xml
CountOfBeenRapedByHumanlikes.description,[待翻译] 我被強姦的次數。,CountOfBeenRapedByHumanlikes.description,RecordDef\Records.xml
CountOfBeenRapedByAnimals.label,[待翻译] 被動物強姦次數,CountOfBeenRapedByAnimals.label,RecordDef\Records.xml
CountOfBeenRapedByAnimals.description,[待翻译] 我被其他動物強姦的次數。,CountOfBeenRapedByAnimals.description,RecordDef\Records.xml
CountOfBeenRapedByInsects.label,[待翻译] 被蟲類強姦次數,CountOfBeenRapedByInsects.label,RecordDef\Records.xml
CountOfBeenRapedByInsects.description,[待翻译] 我被其他蟲子強姦的次數。,CountOfBeenRapedByInsects.description,RecordDef\Records.xml
CountOfBeenRapedByOthers.label,[待翻译] 被人型生物強姦的次數,CountOfBeenRapedByOthers.label,RecordDef\Records.xml
CountOfBeenRapedByOthers.description,[待翻译] 被別人強姦的次數。,CountOfBeenRapedByOthers.description,RecordDef\Records.xml
GetRapedAsComfortPrisoner.label,[待翻译] 被指定強姦的次數,GetRapedAsComfortPrisoner.label,RecordDef\Records.xml
GetRapedAsComfortPrisoner.description,[待翻译] 我被當作洩慾對像強姦的次數。,GetRapedAsComfortPrisoner.description,RecordDef\Records.xml
CountOfWhore.label,[待翻译] 賣身次數,CountOfWhore.label,RecordDef\Records.xml
CountOfWhore.description,[待翻译] 我賣身的次數。,CountOfWhore.description,RecordDef\Records.xml
EarnedMoneyByWhore.label,[待翻译] 賣身白銀收入,EarnedMoneyByWhore.label,RecordDef\Records.xml
EarnedMoneyByWhore.description,[待翻译] 作為一名娼妓賺取的白銀。,EarnedMoneyByWhore.description,RecordDef\Records.xml
CountOfBirthHuman.label,[待翻译] 生出人類數,CountOfBirthHuman.label,RecordDef\Records.xml
CountOfBirthHuman.description,[待翻译] 我曾生出過多少人。,CountOfBirthHuman.description,RecordDef\Records.xml
CountOfBirthAnimal.label,[待翻译] 生出動物數,CountOfBirthAnimal.label,RecordDef\Records.xml
CountOfBirthAnimal.description,[待翻译] 我曾生出過多少動物。,CountOfBirthAnimal.description,RecordDef\Records.xml
CountOfBirthEgg.label,[待翻译] 蟲卵出生計數,CountOfBirthEgg.label,RecordDef\Records.xml
CountOfBirthEgg.description,[待翻译] 我生了多少個蛋。,CountOfBirthEgg.description,RecordDef\Records.xml
CountOfCondomsUsed.label,[待翻译] 使用避孕套數,CountOfCondomsUsed.label,RecordDef\Records.xml
CountOfCondomsUsed.description,[待翻译] 我用過的避孕套的數量。,CountOfCondomsUsed.description,RecordDef\Records.xml
rjw_childC.title,[待翻译] 孩子,rjw_childC.title,rjw.BackstoryDef\BackstoryDefs.xml
rjw_childC.titleShort,[待翻译] 孩子,rjw_childC.titleShort,rjw.BackstoryDef\BackstoryDefs.xml
rjw_childT.title,[待翻译] 孩子,rjw_childT.title,rjw.BackstoryDef\BackstoryDefs.xml
rjw_childT.titleShort,[待翻译] 孩子,rjw_childT.titleShort,rjw.BackstoryDef\BackstoryDefs.xml
PrisonerChains.label,[待翻译] 鏈條,PrisonerChains.label,rjw.bondage_gear_def\Items_Bondage.xml
PrisonerChains.description,[待翻译] 帶袖口的鏈條，用於限制某人的行動能力和操作能力。*限制格鬥能力。*建議配合口球使用。,PrisonerChains.description,rjw.bondage_gear_def\Items_Bondage.xml
Parasite.label,[待翻译] 懷孕,Parasite.label,rjw.HediffDef_EnemyImplants\Hediffs_EnemyImplants.xml
Parasite.description,[待翻译] 一種在寄主體內並以其營養為食的有機體，給寄主帶來嚴重的不適。,Parasite.description,rjw.HediffDef_EnemyImplants\Hediffs_EnemyImplants.xml
Parasite.stages.0.label,[待翻译] 前期，隱藏,Parasite.stages.0.label,rjw.HediffDef_EnemyImplants\Hediffs_EnemyImplants.xml
Parasite.stages.1.label,[待翻译] 中期,Parasite.stages.1.label,rjw.HediffDef_EnemyImplants\Hediffs_EnemyImplants.xml
Parasite.stages.2.label,[待翻译] 後期,Parasite.stages.2.label,rjw.HediffDef_EnemyImplants\Hediffs_EnemyImplants.xml
RJW_InsectEgg.label,[待翻译] 蟲卵,RJW_InsectEgg.label,rjw.HediffDef_InsectEgg\Hediffs_EnemyImplants.xml
RJW_InsectEgg.description,[待翻译] 寄生卵，進入宿主體內並以其營養為食直至孵化，很慶幸它們不會從你的胸膛鑽出個洞來。,RJW_InsectEgg.description,rjw.HediffDef_InsectEgg\Hediffs_EnemyImplants.xml
RJW_UnknownEgg.label,[待翻译] 未知的蛋,RJW_UnknownEgg.label,rjw.HediffDef_InsectEgg\Hediffs_EnemyImplants.xml
RJW_UnknownEgg.description,[待翻译] 寄生卵，進入宿主體內並以其營養為食直至孵化，很慶幸它們不會從你的胸膛鑽出個洞來。,RJW_UnknownEgg.description,rjw.HediffDef_InsectEgg\Hediffs_EnemyImplants.xml
RJW_InsectHiveEgg.label,[待翻译] 昆蟲蜂巢卵,RJW_InsectHiveEgg.label,rjw.HediffDef_InsectEgg\Hediffs_EnemyImplants.xml
RJW_InsectHiveEgg.description,[待翻译] 寄生卵，進入宿主體內並以其營養為食直至孵化，很慶幸它們不會從你的胸膛鑽出個洞來。,RJW_InsectHiveEgg.description,rjw.HediffDef_InsectEgg\Hediffs_EnemyImplants.xml
RJW_MechanoidImplant.description,[待翻译] 放入宿主肉穴里的小型計算機。可以分析生命體徵和位置數據，並將這些資訊反饋給機械族的AI偽人格核心。,RJW_MechanoidImplant.description,rjw.HediffDef_MechImplants\Hediffs_EnemyImplants.xml
RJW_MicroComputer.label,[待翻译] 機械胚胎,RJW_MicroComputer.label,rjw.HediffDef_MechImplants\Hediffs_EnemyImplants.xml
RJW_MicroComputer.description,[待翻译] 放入宿主肉穴里的小型計算機。可以分析生命體徵和位置數據，並將這些資訊反饋給植入者。,RJW_MicroComputer.description,rjw.HediffDef_MechImplants\Hediffs_EnemyImplants.xml
RJW_MechanoidImplant.description,[待翻译] 放入宿主肉穴里的小型計算機。可以分析生命體徵和位置數據，並將這些資訊反饋給機械族的AI偽人格核心。,RJW_MechanoidImplant.description,rjw.HediffDef_PartBase\Hediffs_EnemyImplants.xml
RJW_MicroComputer.label,[待翻译] 機械胚胎,RJW_MicroComputer.label,rjw.HediffDef_PartBase\Hediffs_EnemyImplants.xml
RJW_MicroComputer.description,[待翻译] 放入宿主肉穴里的小型計算機。可以分析生命體徵和位置數據，並將這些資訊反饋給植入者。,RJW_MicroComputer.description,rjw.HediffDef_PartBase\Hediffs_EnemyImplants.xml
GenericPenis.label,[待翻译] 動物陰莖,GenericPenis.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericPenis.labelNoun,[待翻译] 動物陰莖,GenericPenis.labelNoun,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericPenis.description,[待翻译] 未支援動物的通用部分。,GenericPenis.description,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericPenis.stages.0.label,[待翻译] 微型,GenericPenis.stages.0.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericPenis.stages.1.label,[待翻译] 很小,GenericPenis.stages.1.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericPenis.stages.2.label,[待翻译] 平均,GenericPenis.stages.2.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericPenis.stages.3.label,[待翻译] 大,GenericPenis.stages.3.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericPenis.stages.4.label,[待翻译] 巨大,GenericPenis.stages.4.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericPenis.stages.5.label,[待翻译] 超大,GenericPenis.stages.5.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.label,[待翻译] 動物陰道,GenericVagina.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.labelNoun,[待翻译] 動物陰道,GenericVagina.labelNoun,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.description,[待翻译] 未支援動物的通用部分。,GenericVagina.description,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.stages.0.label,[待翻译] 微型,GenericVagina.stages.0.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.stages.1.label,[待翻译] 緊緻,GenericVagina.stages.1.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.stages.2.label,[待翻译] 平均,GenericVagina.stages.2.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.stages.3.label,[待翻译] 鬆弛,GenericVagina.stages.3.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.stages.4.label,[待翻译] 敞口,GenericVagina.stages.4.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericVagina.stages.5.label,[待翻译] 深淵,GenericVagina.stages.5.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.label,[待翻译] 動物肛門,GenericAnus.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.labelNoun,[待翻译] 動物肛門,GenericAnus.labelNoun,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.description,[待翻译] 未支援動物的通用部分。,GenericAnus.description,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.stages.0.label,[待翻译] 微型,GenericAnus.stages.0.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.stages.1.label,[待翻译] 緊緻,GenericAnus.stages.1.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.stages.2.label,[待翻译] 平均,GenericAnus.stages.2.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.stages.3.label,[待翻译] 鬆弛,GenericAnus.stages.3.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.stages.4.label,[待翻译] 敞口,GenericAnus.stages.4.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericAnus.stages.5.label,[待翻译] 深淵,GenericAnus.stages.5.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.label,[待翻译] 動物乳房,GenericBreasts.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.labelNoun,[待翻译] 動物乳房,GenericBreasts.labelNoun,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.description,[待翻译] 未支援動物的通用部分。,GenericBreasts.description,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.0.label,[待翻译] 飛機場,GenericBreasts.stages.0.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.1.label,[待翻译] 很小,GenericBreasts.stages.1.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.2.label,[待翻译] 小,GenericBreasts.stages.2.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.3.label,[待翻译] 平均,GenericBreasts.stages.3.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.4.label,[待翻译] 大,GenericBreasts.stages.4.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.5.label,[待翻译] 巨大,GenericBreasts.stages.5.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.6.label,[待翻译] 超巨大,GenericBreasts.stages.6.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.7.label,[待翻译] 超超巨大,GenericBreasts.stages.7.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.8.label,[待翻译] 超超超巨大,GenericBreasts.stages.8.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.9.label,[待翻译] 超超超超巨大,GenericBreasts.stages.9.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
GenericBreasts.stages.10.label,[待翻译] 泰坦尼克號,GenericBreasts.stages.10.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts.xml
HorsePenis.label,[待翻译] 馬陰莖,HorsePenis.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorsePenis.labelNoun,[待翻译] 馬陰莖,HorsePenis.labelNoun,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorsePenis.description,[待翻译] 對於人類來說是巨大的。,HorsePenis.description,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorsePenis.stages.0.label,[待翻译] 微型,HorsePenis.stages.0.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorsePenis.stages.1.label,[待翻译] 很小,HorsePenis.stages.1.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorsePenis.stages.2.label,[待翻译] 平均,HorsePenis.stages.2.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorsePenis.stages.3.label,[待翻译] 大,HorsePenis.stages.3.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorsePenis.stages.4.label,[待翻译] 巨大,HorsePenis.stages.4.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorsePenis.stages.5.label,[待翻译] 超大,HorsePenis.stages.5.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.label,[待翻译] 馬陰道,HorseVagina.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.labelNoun,[待翻译] 馬陰道,HorseVagina.labelNoun,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.description,[待翻译] 敞開的陰道在乞求來耕耘它。,HorseVagina.description,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.stages.0.label,[待翻译] 微型,HorseVagina.stages.0.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.stages.1.label,[待翻译] 緊緻,HorseVagina.stages.1.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.stages.2.label,[待翻译] 平均,HorseVagina.stages.2.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.stages.3.label,[待翻译] 鬆弛,HorseVagina.stages.3.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.stages.4.label,[待翻译] 敞口,HorseVagina.stages.4.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
HorseVagina.stages.5.label,[待翻译] 深淵,HorseVagina.stages.5.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.label,[待翻译] 貓陰莖,CatPenis.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.labelNoun,[待翻译] 貓陰莖,CatPenis.labelNoun,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.description,[待翻译] 又長又細又帶刺。,CatPenis.description,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.stages.0.label,[待翻译] 微型,CatPenis.stages.0.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.stages.1.label,[待翻译] 很小,CatPenis.stages.1.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.stages.2.label,[待翻译] 平均,CatPenis.stages.2.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.stages.3.label,[待翻译] 大,CatPenis.stages.3.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.stages.4.label,[待翻译] 巨大,CatPenis.stages.4.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatPenis.stages.5.label,[待翻译] 超大,CatPenis.stages.5.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.label,[待翻译] 貓陰道,CatVagina.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.labelNoun,[待翻译] 貓陰道,CatVagina.labelNoun,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.description,[待翻译] 內有陰蒂的長而薄的陰道，非常適合有刺的貓陰莖。,CatVagina.description,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.stages.0.label,[待翻译] 微型,CatVagina.stages.0.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.stages.1.label,[待翻译] 緊緻,CatVagina.stages.1.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.stages.2.label,[待翻译] 平均,CatVagina.stages.2.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.stages.3.label,[待翻译] 鬆弛,CatVagina.stages.3.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.stages.4.label,[待翻译] 敞口,CatVagina.stages.4.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
CatVagina.stages.5.label,[待翻译] 深淵,CatVagina.stages.5.label,rjw.HediffDef_PartBase\Hediffs_PrivateParts_Animal.xml
